Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Subject,Observation duration by subject by observation,Behavior,Behavioral category,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
p1-240516-064158,2024-06-11 19:33:09.096,,Media file,player #1:p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,0.0,1287.733,1547.667,15.000,Subject,244.722,Investigation,Not defined,STATE,384.600,387.400,2.800,p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,5769,5811,,,,
p1-240516-064158,2024-06-11 19:33:09.096,,Media file,player #1:p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,0.0,1287.733,1547.667,15.000,Subject,244.722,Investigation,Not defined,STATE,392.733,397.200,4.467,p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,5891,5958,,,,
p1-240516-064158,2024-06-11 19:33:09.096,,Media file,player #1:p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,0.0,1287.733,1547.667,15.000,Subject,244.722,Investigation,Not defined,STATE,447.267,448.133,0.866,p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,6709,6722,,,,
p1-240516-064158,2024-06-11 19:33:09.096,,Media file,player #1:p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,0.0,1287.733,1547.667,15.000,Subject,244.722,Investigation,Not defined,STATE,462.467,463.267,0.800,p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,6937,6949,,,,
p1-240516-064158,2024-06-11 19:33:09.096,,Media file,player #1:p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,0.0,1287.733,1547.667,15.000,Subject,244.722,Investigation,Not defined,STATE,468.267,469.400,1.133,p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,7024,7041,,,,
p1-240516-064158,2024-06-11 19:33:09.096,,Media file,player #1:p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,0.0,1287.733,1547.667,15.000,Subject,244.722,Investigation,Not defined,STATE,474.133,475.400,1.267,p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,7112,7131,,,,
p1-240516-064158,2024-06-11 19:33:09.096,,Media file,player #1:p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,0.0,1287.733,1547.667,15.000,Subject,244.722,Investigation,Not defined,STATE,502.200,502.800,0.600,p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,7533,7542,,,,
p1-240516-064158,2024-06-11 19:33:09.096,,Media file,player #1:p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,0.0,1287.733,1547.667,15.000,Subject,244.722,s1_Removed,Not defined,POINT,503.200,503.200,NA,p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,7548,7548,,,,
p1-240516-064158,2024-06-11 19:33:09.096,,Media file,player #1:p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,0.0,1287.733,1547.667,15.000,Subject,244.722,s1_Introduced,Not defined,POINT,574.000,574.000,NA,p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,8610,8610,,,,
p1-240516-064158,2024-06-11 19:33:09.096,,Media file,player #1:p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,0.0,1287.733,1547.667,15.000,Subject,244.722,Investigation,Not defined,STATE,582.600,583.467,0.867,p1-240516-064158\5_7_24_Hab_DisHab_P2-240505-130502_p1-240516-064158_Cam1.avi,8739,8752,,,,
